,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,family_type,family_size,emp_years,income_per_capita,hold_period,credit
735,F,40,0,135000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Civil marriage,2.0,1,0.0,19.0,2.0
736,M,40,0,427500.0,YN,Higher education,House / apartment,Managers,1,Married,2.0,4,0.0,24.0,2.0
737,M,20,1,202500.0,YN,Higher education,With parents,Managers,1,Married,3.0,1,0.3333333333333333,6.0,2.0
738,M,50,0,360000.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,20.0,2.0
739,M,50,1,202500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,10,0.3333333333333333,41.0,2.0
740,M,30,0,157500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,7,0.0,9.0,1.0
741,M,30,0,270000.0,YN,Higher education,House / apartment,Laborers,3,Married,2.0,3,0.0,19.0,0.0
742,M,30,1,157500.0,NN,Higher education,House / apartment,Working,2,Married,3.0,1,0.3333333333333333,20.0,2.0
743,M,40,0,90000.0,YN,Secondary / secondary special,House / apartment,Working,2,Married,2.0,10,0.0,59.0,2.0
744,M,50,0,292500.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,34.0,1.0
745,M,40,0,180000.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,10,0.0,15.0,2.0
746,M,30,0,90000.0,NN,Secondary / secondary special,Municipal apartment,Laborers,3,Married,2.0,7,0.0,52.0,0.0
747,M,30,1,112500.0,YN,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,0,0.3333333333333333,6.0,1.0
748,F,40,0,135000.0,NY,Secondary / secondary special,Municipal apartment,Working,2,Married,2.0,6,0.0,15.0,2.0
749,F,60,0,225000.0,NY,Secondary / secondary special,Municipal apartment,Pensioner,1,Married,2.0,-1000,0.0,10.0,2.0
750,F,30,0,270000.0,NN,Secondary / secondary special,House / apartment,High skill tech staff,1,Single / not married,1.0,5,0.0,30.0,2.0
751,F,60,0,157500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,20.0,2.0
752,F,30,1,180000.0,NY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,3.0,2,0.3333333333333333,44.0,1.0
753,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,9.0,2.0
754,F,50,0,202500.0,YY,Secondary / secondary special,House / apartment,Accountants,1,Married,2.0,19,0.0,54.0,2.0
755,F,50,1,171000.0,NY,Higher education,House / apartment,IT staff,1,Separated,2.0,4,0.5,16.0,2.0
756,M,60,0,135000.0,YY,Academic degree,House / apartment,Working,2,Married,2.0,0,0.0,39.0,2.0
757,F,50,0,216000.0,YN,Secondary / secondary special,House / apartment,Working,2,Single / not married,1.0,27,0.0,39.0,1.0
758,F,20,2,90000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,4.0,0,0.5,54.0,2.0
759,M,50,0,126000.0,YY,Secondary / secondary special,House / apartment,Security staff,2,Married,2.0,9,0.0,13.0,2.0
760,F,50,0,90000.0,NY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,2.0,0,0.0,28.0,2.0
761,F,20,1,140850.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,3.0,0,0.3333333333333333,30.0,2.0
762,F,30,1,157500.0,NY,Secondary / secondary special,House / apartment,Waiters/barmen staff,3,Single / not married,2.0,3,0.5,16.0,1.0
763,F,30,1,135000.0,NN,Secondary / secondary special,With parents,Sales staff,2,Married,3.0,3,0.3333333333333333,35.0,2.0
764,M,40,1,315000.0,YY,Secondary / secondary special,House / apartment,Managers,1,Separated,2.0,2,0.5,30.0,1.0
765,M,50,0,157500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,1,0.0,4.0,2.0
766,F,30,0,157500.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Separated,1.0,5,0.0,19.0,1.0
767,F,40,0,121500.0,NY,Secondary / secondary special,House / apartment,Working,2,Widow,1.0,6,0.0,2.0,1.0
768,F,60,0,216000.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,45.0,2.0
769,M,50,0,90900.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,6,0.0,30.0,1.0
770,F,60,0,225000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,21.0,2.0
771,F,30,1,112500.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Civil marriage,3.0,2,0.3333333333333333,40.0,1.0
772,F,60,0,153000.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Separated,1.0,-1000,0.0,43.0,2.0
773,F,40,0,117000.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,11.0,2.0
774,F,40,0,123750.0,NY,Secondary / secondary special,House / apartment,Cleaning staff,3,Married,2.0,1,0.0,58.0,2.0
775,F,40,0,144000.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,2,0.0,40.0,2.0
776,M,20,0,180000.0,NN,Higher education,House / apartment,Cooking staff,2,Married,2.0,4,0.0,12.0,0.0
777,F,30,0,135000.0,NN,Higher education,House / apartment,Laborers,3,Married,2.0,7,0.0,7.0,2.0
778,F,50,0,54000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,58.0,2.0
779,M,40,2,270000.0,YY,Incomplete higher,House / apartment,Managers,1,Married,4.0,10,0.5,46.0,2.0
780,M,40,0,202500.0,NN,Secondary / secondary special,Municipal apartment,Laborers,3,Married,2.0,1,0.0,24.0,2.0
781,F,40,0,108000.0,NN,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,24,0.0,4.0,2.0
782,F,30,0,157500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,2,0.0,8.0,1.0
783,M,30,0,270000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,9,0.0,24.0,2.0
784,M,40,0,112500.0,NN,Secondary / secondary special,Rented apartment,Working,2,Civil marriage,2.0,6,0.0,34.0,0.0
785,F,20,0,157500.0,YY,Incomplete higher,House / apartment,Working,2,Married,2.0,4,0.0,5.0,1.0
786,F,50,0,180000.0,NN,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,16.0,0.0
787,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,16.0,2.0
788,M,30,0,252000.0,YY,Higher education,House / apartment,Drivers,2,Married,2.0,7,0.0,10.0,1.0
789,F,30,2,144000.0,NY,Secondary / secondary special,House / apartment,Private service staff,2,Married,4.0,7,0.5,58.0,2.0
790,M,20,1,157500.0,NN,Higher education,With parents,Laborers,3,Separated,2.0,3,0.5,2.0,1.0
791,F,40,0,144000.0,YN,Secondary / secondary special,House / apartment,Accountants,1,Married,2.0,9,0.0,21.0,0.0
792,M,50,0,112500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,12,0.0,35.0,2.0
793,M,20,0,202500.0,NN,Secondary / secondary special,With parents,Commercial associate,2,Single / not married,1.0,2,0.0,1.0,1.0
794,M,40,1,112500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,3.0,2,0.3333333333333333,59.0,2.0
795,F,30,1,90000.0,YN,Secondary / secondary special,Municipal apartment,Medicine staff,1,Married,3.0,19,0.3333333333333333,39.0,2.0
796,F,50,0,202500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,35.0,2.0
797,M,40,0,202500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Civil marriage,2.0,5,0.0,26.0,2.0
798,M,20,0,112500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,3,0.0,9.0,2.0
799,F,20,1,94500.0,NY,Higher education,House / apartment,Working,2,Single / not married,2.0,9,0.5,46.0,2.0
800,M,40,0,157500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,21,0.0,10.0,2.0
801,M,50,0,180000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,4,0.0,5.0,2.0
802,M,20,0,495000.0,YY,Incomplete higher,With parents,Drivers,2,Married,2.0,3,0.0,9.0,1.0
803,F,60,0,99000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,55.0,1.0
804,M,20,1,144000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,3.0,2,0.3333333333333333,3.0,1.0
805,F,50,0,112500.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,16.0,2.0
806,M,20,1,135000.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,7,0.3333333333333333,38.0,2.0
807,M,40,0,211500.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,20,0.0,7.0,2.0
808,F,20,0,90000.0,NY,Incomplete higher,House / apartment,Sales staff,2,Single / not married,1.0,0,0.0,16.0,2.0
809,M,60,0,135000.0,NN,Secondary / secondary special,Municipal apartment,Pensioner,1,Married,2.0,-1000,0.0,1.0,1.0
810,F,50,0,148500.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,8.0,0.0
811,F,40,0,180000.0,NY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,2.0,3,0.0,26.0,2.0
812,F,40,1,225000.0,NN,Incomplete higher,With parents,Accountants,1,Married,3.0,20,0.3333333333333333,11.0,1.0
813,M,30,0,90000.0,NN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,0,0.0,30.0,0.0
814,F,30,2,157500.0,NN,Higher education,House / apartment,Sales staff,2,Married,4.0,7,0.5,31.0,0.0
815,F,20,0,306000.0,NY,Secondary / secondary special,House / apartment,Private service staff,2,Separated,1.0,1,0.0,6.0,2.0
816,F,30,2,135000.0,YN,Higher education,House / apartment,Core staff,1,Married,4.0,6,0.5,7.0,0.0
817,F,60,0,247500.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,39.0,2.0
818,F,40,0,81000.0,NY,Secondary / secondary special,House / apartment,Low-skill Laborers,3,Married,2.0,15,0.0,27.0,1.0
819,F,30,2,225000.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Civil marriage,4.0,4,0.5,31.0,2.0
820,F,60,0,112500.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,58.0,2.0
821,F,30,2,540000.0,YY,Higher education,House / apartment,Working,2,Single / not married,3.0,1,0.6666666666666666,16.0,2.0
822,F,40,0,112500.0,NY,Secondary / secondary special,House / apartment,Medicine staff,1,Separated,1.0,6,0.0,44.0,2.0
823,M,30,1,112500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Civil marriage,3.0,2,0.3333333333333333,4.0,2.0
824,F,50,0,126000.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Single / not married,1.0,5,0.0,11.0,2.0
825,F,20,0,225000.0,YY,Higher education,House / apartment,Working,2,Single / not married,1.0,1,0.0,33.0,2.0
826,M,30,0,247500.0,YY,Secondary / secondary special,House / apartment,High skill tech staff,1,Civil marriage,2.0,4,0.0,10.0,2.0
827,F,40,0,247500.0,NY,Secondary / secondary special,House / apartment,Working,2,Widow,1.0,13,0.0,59.0,2.0
828,M,30,3,148500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,5.0,5,0.6,14.0,2.0
829,F,30,1,157500.0,NY,Secondary / secondary special,House / apartment,Waiters/barmen staff,3,Single / not married,2.0,3,0.5,17.0,1.0
830,F,40,1,166500.0,NY,Higher education,House / apartment,Accountants,1,Married,3.0,3,0.3333333333333333,58.0,2.0
831,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,9.0,2.0
832,F,30,0,135000.0,NN,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,5,0.0,26.0,2.0
833,F,40,1,90000.0,YY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,3.0,18,0.3333333333333333,29.0,0.0
834,M,30,2,360000.0,YY,Incomplete higher,House / apartment,Commercial associate,2,Married,4.0,5,0.5,28.0,2.0
835,F,50,0,135000.0,NY,Higher education,House / apartment,Commercial associate,2,Single / not married,1.0,0,0.0,2.0,0.0
836,F,60,0,67500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,12.0,2.0
837,F,30,0,225000.0,YY,Higher education,House / apartment,Working,2,Married,2.0,9,0.0,5.0,2.0
838,F,30,0,112500.0,NN,Secondary / secondary special,House / apartment,Medicine staff,1,Married,2.0,3,0.0,18.0,2.0
839,F,40,0,252000.0,YY,Higher education,House / apartment,Managers,1,Married,2.0,1,0.0,11.0,2.0
840,F,30,1,405000.0,YN,Secondary / secondary special,Rented apartment,Core staff,1,Married,3.0,4,0.3333333333333333,28.0,2.0
841,F,50,0,191250.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,22,0.0,48.0,2.0
842,F,30,2,112500.0,NY,Higher education,House / apartment,Core staff,1,Married,4.0,8,0.5,56.0,1.0
843,M,20,2,180000.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,4.0,6,0.5,56.0,2.0
844,F,40,0,90000.0,NY,Secondary / secondary special,House / apartment,Working,2,Single / not married,1.0,1,0.0,19.0,2.0
845,F,30,1,112500.0,NY,Secondary / secondary special,House / apartment,Commercial associate,2,Married,3.0,2,0.3333333333333333,9.0,2.0
846,F,60,0,225000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,53.0,2.0
847,M,20,0,360000.0,YN,Incomplete higher,House / apartment,Commercial associate,2,Single / not married,1.0,3,0.0,39.0,1.0
848,M,40,0,427500.0,YN,Higher education,House / apartment,Managers,1,Married,2.0,4,0.0,44.0,2.0
849,M,30,2,180000.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Married,4.0,12,0.5,24.0,2.0
850,F,30,0,225000.0,NN,Secondary / secondary special,House / apartment,Managers,1,Married,2.0,8,0.0,6.0,2.0
851,F,40,0,202500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,22.0,2.0
852,M,40,0,135000.0,YN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,10,0.0,2.0,1.0
853,F,40,1,225000.0,YN,Secondary / secondary special,House / apartment,Managers,1,Separated,2.0,10,0.5,5.0,2.0
854,F,40,1,207000.0,YY,Secondary / secondary special,House / apartment,Commercial associate,2,Married,3.0,2,0.3333333333333333,17.0,1.0
855,M,30,0,270000.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Single / not married,1.0,4,0.0,14.0,0.0
856,F,60,0,112500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,42.0,1.0
857,F,40,0,202500.0,NY,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,22,0.0,25.0,2.0
858,F,30,2,139500.0,NN,Incomplete higher,With parents,Core staff,1,Married,4.0,8,0.5,59.0,2.0
859,F,60,0,90000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,55.0,2.0
860,F,50,0,58500.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,12.0,2.0
861,F,40,0,270000.0,YY,Secondary / secondary special,House / apartment,Cleaning staff,3,Separated,1.0,3,0.0,6.0,1.0
862,F,60,0,112500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,9.0,2.0
863,M,30,0,315000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Single / not married,1.0,9,0.0,8.0,2.0
864,F,20,0,270000.0,YY,Higher education,House / apartment,Working,2,Single / not married,1.0,3,0.0,34.0,2.0
865,F,20,1,112500.0,YN,Higher education,House / apartment,Sales staff,2,Married,3.0,2,0.3333333333333333,29.0,2.0
866,F,30,1,112500.0,NY,Secondary / secondary special,House / apartment,Working,2,Married,3.0,0,0.3333333333333333,57.0,1.0
867,M,30,0,382500.0,YY,Higher education,House / apartment,IT staff,1,Married,2.0,4,0.0,47.0,1.0
868,M,50,0,112500.0,YN,Higher education,House / apartment,Commercial associate,2,Married,2.0,6,0.0,-0.0,1.0
869,F,30,0,135000.0,NY,Secondary / secondary special,House / apartment,Cooking staff,2,Married,2.0,3,0.0,3.0,1.0
870,M,40,2,225000.0,YY,Higher education,House / apartment,Commercial associate,2,Married,4.0,0,0.5,28.0,2.0
871,F,20,0,202500.0,NY,Higher education,House / apartment,Working,2,Married,2.0,4,0.0,7.0,1.0
872,M,60,0,198000.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,37.0,2.0
873,M,30,0,180000.0,YN,Higher education,House / apartment,Laborers,3,Separated,1.0,14,0.0,26.0,2.0
874,F,20,0,180000.0,NN,Higher education,House / apartment,Accountants,1,Married,2.0,1,0.0,44.0,0.0
875,M,40,4,202500.0,YN,Secondary / secondary special,House / apartment,Security staff,2,Married,6.0,7,0.6666666666666666,18.0,2.0
876,F,20,1,157500.0,YY,Higher education,House / apartment,Sales staff,2,Married,3.0,7,0.3333333333333333,13.0,2.0
877,M,30,2,180000.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Married,4.0,12,0.5,24.0,2.0
878,M,40,0,135000.0,NY,Higher education,House / apartment,High skill tech staff,1,Married,2.0,12,0.0,23.0,2.0
879,F,50,0,90000.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,30.0,1.0
880,F,50,0,171000.0,NY,Higher education,House / apartment,Core staff,1,Separated,1.0,15,0.0,3.0,1.0
881,M,30,2,135000.0,YN,Higher education,House / apartment,Core staff,1,Married,4.0,4,0.5,36.0,2.0
882,F,50,0,405000.0,YN,Higher education,House / apartment,Managers,1,Single / not married,1.0,2,0.0,11.0,1.0
883,F,30,0,135000.0,NY,Higher education,House / apartment,Sales staff,2,Single / not married,1.0,3,0.0,10.0,2.0
884,F,60,0,270000.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,22.0,1.0
885,M,40,0,202500.0,YN,Secondary / secondary special,House / apartment,Working,2,Married,2.0,12,0.0,25.0,2.0
886,M,40,0,135000.0,YN,Higher education,House / apartment,Working,2,Married,2.0,5,0.0,18.0,2.0
887,M,30,2,81000.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Married,4.0,15,0.5,34.0,2.0
888,F,40,0,297000.0,NY,Secondary / secondary special,Rented apartment,Laborers,3,Single / not married,1.0,8,0.0,3.0,0.0
889,F,30,1,126000.0,NY,Secondary / secondary special,House / apartment,Cleaning staff,3,Married,3.0,3,0.3333333333333333,11.0,0.0
890,F,40,0,90000.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,2.0,9,0.0,5.0,2.0
891,F,20,0,139500.0,NY,Secondary / secondary special,House / apartment,Commercial associate,2,Single / not married,1.0,2,0.0,4.0,2.0
892,F,20,0,292500.0,NY,Higher education,House / apartment,Managers,1,Single / not married,1.0,6,0.0,13.0,1.0
893,M,40,0,270000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,0,0.0,13.0,2.0
894,F,20,2,157500.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,4.0,6,0.5,20.0,2.0
895,M,30,2,135000.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Married,4.0,17,0.5,34.0,2.0
896,F,40,0,144000.0,YN,Higher education,House / apartment,Commercial associate,2,Married,2.0,9,0.0,57.0,2.0
897,M,40,0,540000.0,YN,Higher education,House / apartment,Laborers,3,Married,2.0,4,0.0,34.0,2.0
898,F,50,0,360000.0,NY,Secondary / secondary special,House / apartment,Accountants,1,Single / not married,1.0,6,0.0,42.0,2.0
899,M,30,2,180000.0,YN,Incomplete higher,House / apartment,Laborers,3,Married,4.0,5,0.5,3.0,1.0
900,F,20,1,180000.0,NY,Higher education,House / apartment,Core staff,1,Married,3.0,2,0.3333333333333333,9.0,2.0
901,M,50,0,83250.0,YY,Secondary / secondary special,House / apartment,Working,2,Married,2.0,20,0.0,46.0,1.0
902,F,40,0,135000.0,NY,Secondary / secondary special,House / apartment,Working,2,Married,2.0,8,0.0,8.0,2.0
903,M,30,0,225000.0,YN,Secondary / secondary special,Municipal apartment,Working,2,Married,2.0,1,0.0,30.0,1.0
904,M,20,0,157500.0,YN,Secondary / secondary special,Municipal apartment,Laborers,3,Single / not married,1.0,3,0.0,5.0,2.0
905,F,60,0,76500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,20.0,0.0
906,F,50,0,360000.0,NY,Higher education,House / apartment,Commercial associate,2,Married,2.0,0,0.0,34.0,2.0
907,M,40,0,157500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,6,0.0,44.0,2.0
