,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
2134,F,30,2,135000.0,1,Secondary / secondary special,House / apartment,State servant,1,0,0,Married,4.0,6,33750.0,56.0,2.0,3,0.75
2135,F,30,1,135000.0,2,Higher education,House / apartment,Sales staff,2,1,0,Married,3.0,1,45000.0,26.0,0.0,3,1.0
2136,F,30,2,270000.0,1,Secondary / secondary special,House / apartment,Managers,1,1,1,Married,4.0,5,67500.0,43.0,2.0,7,1.75
2137,F,50,1,315000.0,1,Secondary / secondary special,Municipal apartment,Cleaning staff,3,0,0,Separated,2.0,5,157500.0,35.0,0.0,8,4.0
2138,M,40,1,315000.0,2,Secondary / secondary special,House / apartment,Security staff,2,1,1,Married,3.0,8,105000.0,19.0,1.0,8,2.6666666666666665
2139,F,40,1,225000.0,2,Higher education,House / apartment,Core staff,1,0,0,Separated,2.0,4,112500.0,15.0,1.0,6,3.0
2140,F,30,0,180000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Civil marriage,2.0,5,90000.0,12.0,2.0,5,2.5
2141,M,60,0,157500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,78750.0,27.0,2.0,5,2.5
2142,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,135000.0,12.0,2.0,3,3.0
2143,F,50,0,225000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Civil marriage,2.0,8,112500.0,4.0,0.0,6,3.0
2144,F,50,0,157500.0,0,Secondary / secondary special,Municipal apartment,Working,2,0,0,Widow,1.0,10,157500.0,45.0,2.0,5,5.0
2145,M,40,0,225000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,2.0,9,112500.0,41.0,2.0,6,3.0
2146,M,40,1,157500.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Married,3.0,6,52500.0,37.0,2.0,5,1.6666666666666667
2147,M,40,0,360000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,2.0,8,180000.0,30.0,1.0,8,4.0
2148,F,40,0,180000.0,2,Higher education,House / apartment,Core staff,1,0,0,Single / not married,1.0,15,180000.0,39.0,1.0,5,5.0
2149,M,30,1,225000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,11,75000.0,13.0,2.0,6,2.0
2150,F,60,0,202500.0,2,Higher education,House / apartment,State servant,1,0,0,Single / not married,1.0,41,202500.0,46.0,0.0,5,5.0
2151,F,40,1,225000.0,0,Incomplete higher,With parents,Accountants,1,0,0,Married,3.0,20,75000.0,5.0,2.0,6,2.0
2152,F,40,0,225000.0,2,Higher education,House / apartment,Medicine staff,1,0,0,Married,2.0,0,112500.0,32.0,2.0,6,3.0
2153,F,50,0,90000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,2.0,0,45000.0,5.0,1.0,2,1.0
2154,M,20,1,112500.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,3.0,1,37500.0,28.0,2.0,3,1.0
2155,M,50,0,306000.0,0,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,23,153000.0,6.0,2.0,7,3.5
2156,F,50,0,112500.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Civil marriage,2.0,16,56250.0,39.0,2.0,3,1.5
2157,M,50,0,180000.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Civil marriage,2.0,7,90000.0,41.0,2.0,5,2.5
2158,M,50,0,225000.0,1,Higher education,House / apartment,Working,2,0,1,Married,2.0,5,112500.0,54.0,2.0,6,3.0
2159,F,20,0,261000.0,1,Secondary / secondary special,House / apartment,Laborers,3,1,0,Single / not married,1.0,2,261000.0,13.0,1.0,7,7.0
2160,M,20,0,144000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,6,72000.0,28.0,2.0,4,2.0
2161,F,40,0,135000.0,0,Secondary / secondary special,House / apartment,Managers,1,0,1,Married,2.0,20,67500.0,5.0,2.0,3,1.5
2162,M,40,0,180000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,2.0,9,90000.0,45.0,2.0,5,2.5
2163,F,30,1,337500.0,2,Higher education,House / apartment,High skill tech staff,1,0,0,Married,3.0,3,112500.0,2.0,1.0,8,2.6666666666666665
2164,F,50,0,247500.0,0,Higher education,House / apartment,High skill tech staff,1,0,0,Separated,1.0,4,247500.0,23.0,2.0,7,7.0
2165,F,30,0,157500.0,0,Higher education,House / apartment,Managers,1,0,0,Married,2.0,0,78750.0,15.0,2.0,5,2.5
2166,F,20,0,315000.0,2,Incomplete higher,House / apartment,Core staff,1,0,0,Single / not married,1.0,3,315000.0,12.0,2.0,8,8.0
2167,F,50,0,90000.0,0,Higher education,Office apartment,State servant,1,0,1,Civil marriage,2.0,12,45000.0,31.0,2.0,2,1.0
2168,F,50,1,270000.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,3.0,27,90000.0,59.0,2.0,7,2.3333333333333335
2169,F,20,0,261000.0,1,Secondary / secondary special,House / apartment,Laborers,3,1,0,Single / not married,1.0,2,261000.0,8.0,2.0,7,7.0
2170,F,20,0,130500.0,1,Incomplete higher,House / apartment,Accountants,1,0,0,Married,2.0,3,65250.0,30.0,2.0,3,1.5
2171,F,20,1,145350.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,0,48450.0,24.0,2.0,4,1.3333333333333333
2172,F,20,1,337500.0,1,Higher education,House / apartment,Core staff,1,0,0,Separated,2.0,4,168750.0,18.0,2.0,8,4.0
2173,F,30,0,315000.0,0,Higher education,House / apartment,Private service staff,2,0,0,Separated,1.0,5,315000.0,47.0,2.0,8,8.0
2174,F,50,0,56700.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,28350.0,24.0,2.0,1,0.5
2175,F,20,1,90000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,3.0,-1000,30000.0,36.0,2.0,2,0.6666666666666666
2176,M,20,1,180000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,3.0,2,60000.0,8.0,2.0,5,1.6666666666666667
2177,M,60,0,112500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,46.0,1.0,3,1.5
2178,F,30,1,157500.0,1,Higher education,House / apartment,Accountants,1,1,0,Married,3.0,9,52500.0,22.0,2.0,5,1.6666666666666667
2179,M,20,1,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,3,45000.0,10.0,2.0,3,1.0
2180,M,40,0,157500.0,0,Higher education,House / apartment,Managers,1,0,1,Married,2.0,6,78750.0,23.0,2.0,5,2.5
2181,F,30,0,135000.0,1,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,7,67500.0,45.0,2.0,3,1.5
2182,F,20,0,135000.0,1,Higher education,House / apartment,Managers,1,0,0,Single / not married,1.0,3,135000.0,19.0,1.0,3,3.0
2183,F,30,0,270000.0,0,Secondary / secondary special,House / apartment,High skill tech staff,1,1,0,Single / not married,1.0,5,270000.0,25.0,2.0,7,7.0
2184,M,30,2,171000.0,0,Secondary / secondary special,Municipal apartment,Core staff,1,0,1,Married,4.0,15,42750.0,44.0,2.0,5,1.25
2185,F,20,0,117000.0,0,Secondary / secondary special,House / apartment,HR staff,1,0,0,Single / not married,1.0,2,117000.0,14.0,2.0,3,3.0
2186,F,50,0,157500.0,0,Secondary / secondary special,House / apartment,Cooking staff,2,0,1,Married,2.0,12,78750.0,5.0,0.0,5,2.5
2187,M,20,0,180000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,2.0,2,90000.0,21.0,2.0,5,2.5
2188,F,20,1,112500.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,3.0,4,37500.0,32.0,0.0,3,1.0
2189,F,50,0,33750.0,0,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,16875.0,7.0,2.0,1,0.5
2190,F,30,0,81000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,2,40500.0,16.0,1.0,2,1.0
2191,M,30,0,247500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,9,123750.0,53.0,1.0,7,3.5
2192,F,50,0,112500.0,0,Lower secondary,Municipal apartment,Sales staff,2,0,0,Married,2.0,0,56250.0,13.0,1.0,3,1.5
2193,M,50,0,292500.0,1,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,2.0,7,146250.0,3.0,1.0,7,3.5
2194,M,30,1,135000.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Civil marriage,3.0,7,45000.0,44.0,2.0,3,1.0
2195,M,40,1,351000.0,1,Secondary / secondary special,House / apartment,Private service staff,2,0,0,Married,3.0,23,117000.0,22.0,2.0,8,2.6666666666666665
2196,F,50,0,463500.0,2,Higher education,House / apartment,Managers,1,0,1,Married,2.0,11,231750.0,38.0,0.0,8,4.0
2197,M,60,0,135000.0,1,Secondary / secondary special,House / apartment,Security staff,2,0,1,Married,2.0,1,67500.0,14.0,2.0,3,1.5
2198,M,50,1,225000.0,0,Secondary / secondary special,House / apartment,Working,2,1,0,Married,3.0,2,75000.0,7.0,1.0,6,2.0
2199,F,30,1,247500.0,1,Secondary / secondary special,House / apartment,Laborers,3,1,0,Civil marriage,3.0,4,82500.0,6.0,2.0,7,2.3333333333333335
2200,F,40,0,306000.0,1,Higher education,House / apartment,Commercial associate,2,1,1,Married,2.0,9,153000.0,45.0,2.0,7,3.5
2201,F,40,1,270000.0,0,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,3.0,7,90000.0,32.0,2.0,7,2.3333333333333335
2202,M,50,0,112500.0,2,Secondary / secondary special,House / apartment,Working,2,0,1,Married,2.0,1,56250.0,40.0,2.0,3,1.5
2203,F,20,0,112500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,9,56250.0,26.0,2.0,3,1.5
2204,M,40,2,270000.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,4.0,8,67500.0,59.0,2.0,7,1.75
2205,M,20,0,157500.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,0,78750.0,8.0,2.0,5,2.5
2206,F,40,0,265500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,2,132750.0,1.0,1.0,7,3.5
2207,F,50,0,90000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,90000.0,35.0,0.0,2,2.0
2208,M,50,0,126000.0,1,Secondary / secondary special,House / apartment,Security staff,2,0,0,Married,2.0,4,63000.0,25.0,2.0,3,1.5
2209,F,30,0,337500.0,2,Higher education,Office apartment,Drivers,2,1,0,Civil marriage,2.0,8,168750.0,19.0,2.0,8,4.0
2210,M,20,0,382500.0,2,Higher education,House / apartment,Laborers,3,0,0,Married,2.0,6,191250.0,10.0,1.0,8,4.0
2211,F,60,0,90000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,45000.0,13.0,2.0,2,1.0
2212,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,2.0,28,67500.0,59.0,2.0,3,1.5
2213,M,30,0,256500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,0,128250.0,42.0,2.0,7,3.5
2214,M,30,1,180000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,2,60000.0,-0.0,1.0,5,1.6666666666666667
2215,M,50,1,225000.0,0,Higher education,Municipal apartment,Cooking staff,2,0,0,Married,3.0,1,75000.0,42.0,0.0,6,2.0
2216,F,40,0,180000.0,1,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,2.0,2,90000.0,36.0,0.0,5,2.5
2217,F,50,0,81000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,40500.0,53.0,2.0,2,1.0
2218,F,40,1,135000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Civil marriage,3.0,14,45000.0,14.0,0.0,3,1.0
2219,M,30,1,324000.0,2,Higher education,House / apartment,High skill tech staff,1,0,1,Married,3.0,8,108000.0,20.0,2.0,8,2.6666666666666665
2220,M,30,2,112500.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Civil marriage,4.0,6,28125.0,40.0,2.0,3,0.75
2221,F,50,0,225000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,225000.0,48.0,2.0,6,6.0
2222,M,40,2,270000.0,2,Higher education,House / apartment,Managers,1,0,1,Married,4.0,1,67500.0,41.0,1.0,7,1.75
2223,M,50,0,270000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,8,135000.0,52.0,0.0,7,3.5
2224,F,50,0,112500.0,0,Secondary / secondary special,House / apartment,Security staff,2,0,0,Separated,1.0,19,112500.0,16.0,0.0,3,3.0
2225,F,20,0,315000.0,1,Secondary / secondary special,House / apartment,Accountants,1,0,0,Single / not married,1.0,3,315000.0,13.0,1.0,8,8.0
2226,F,40,0,189000.0,1,Higher education,House / apartment,Security staff,2,0,0,Married,2.0,5,94500.0,60.0,2.0,5,2.5
2227,F,40,0,81000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Married,2.0,3,40500.0,23.0,2.0,2,1.0
2228,F,40,0,247500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,2.0,18,123750.0,17.0,2.0,7,3.5
2229,F,50,0,67500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,33750.0,28.0,1.0,1,0.5
2230,F,30,0,225000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Widow,1.0,1,225000.0,5.0,0.0,6,6.0
2231,F,30,0,382500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Single / not married,1.0,12,382500.0,29.0,2.0,8,8.0
2232,F,60,0,121500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,60750.0,11.0,2.0,3,1.5
2233,M,40,0,225000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,2.0,6,112500.0,15.0,2.0,6,3.0
2234,F,50,0,360000.0,2,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Married,2.0,4,180000.0,55.0,1.0,8,4.0
2235,M,60,0,180000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,90000.0,3.0,1.0,5,2.5
2236,F,50,0,180000.0,0,Higher education,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,180000.0,35.0,2.0,5,5.0
2237,F,60,0,157500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,157500.0,56.0,1.0,5,5.0
2238,F,30,2,90000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,4.0,4,22500.0,18.0,1.0,2,0.5
2239,M,30,2,270000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,4.0,1,67500.0,41.0,2.0,7,1.75
2240,M,20,2,202500.0,0,Secondary / secondary special,House / apartment,Working,2,0,1,Civil marriage,4.0,2,50625.0,16.0,2.0,5,1.25
2241,F,30,0,360000.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,10,180000.0,47.0,1.0,8,4.0
2242,F,40,0,157500.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,2.0,12,78750.0,30.0,2.0,5,2.5
2243,M,40,0,270000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,2,135000.0,17.0,2.0,7,3.5
2244,M,60,0,112500.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,1.0,1.0,3,1.5
2245,M,30,0,202500.0,2,Secondary / secondary special,House / apartment,Laborers,3,1,0,Civil marriage,2.0,4,101250.0,43.0,2.0,5,2.5
2246,F,60,0,135000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Married,2.0,7,67500.0,55.0,1.0,3,1.5
2247,F,30,0,247500.0,2,Secondary / secondary special,With parents,Sales staff,2,0,0,Single / not married,1.0,0,247500.0,7.0,2.0,7,7.0
2248,F,30,1,81000.0,0,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,3.0,3,27000.0,60.0,2.0,2,0.6666666666666666
2249,M,40,0,135000.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,5,67500.0,40.0,2.0,3,1.5
2250,F,30,2,112500.0,1,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,4.0,2,28125.0,6.0,2.0,3,0.75
2251,F,40,0,31500.0,1,Secondary / secondary special,House / apartment,Cleaning staff,3,0,1,Married,2.0,21,15750.0,20.0,2.0,1,0.5
2252,F,20,0,90000.0,0,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,2.0,1,45000.0,7.0,2.0,2,1.0
2253,F,50,0,157500.0,1,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,18,78750.0,38.0,2.0,5,2.5
2254,F,50,0,90000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,7,45000.0,16.0,2.0,2,1.0
2255,M,30,0,247500.0,2,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,9,123750.0,27.0,2.0,7,3.5
2256,M,40,0,292500.0,1,Higher education,House / apartment,Managers,1,0,0,Married,2.0,1,146250.0,31.0,2.0,7,3.5
2257,F,60,0,157500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,78750.0,45.0,2.0,5,2.5
2258,M,30,1,324000.0,2,Higher education,House / apartment,High skill tech staff,1,0,1,Married,3.0,8,108000.0,56.0,1.0,8,2.6666666666666665
2259,M,40,0,90000.0,1,Secondary / secondary special,House / apartment,Low-skill Laborers,3,0,1,Civil marriage,2.0,4,45000.0,35.0,2.0,2,1.0
2260,M,20,0,112500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,1.0,2,112500.0,1.0,0.0,3,3.0
2261,F,30,1,405000.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,3.0,12,135000.0,35.0,2.0,8,2.6666666666666665
2262,F,50,0,112500.0,0,Secondary / secondary special,With parents,Working,2,0,0,Married,2.0,3,56250.0,15.0,2.0,3,1.5
2263,F,40,1,157500.0,0,Higher education,House / apartment,Laborers,3,0,0,Single / not married,2.0,0,78750.0,34.0,2.0,5,2.5
2264,F,40,1,90000.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Married,3.0,5,30000.0,29.0,2.0,2,0.6666666666666666
2265,F,20,0,180000.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Civil marriage,2.0,5,90000.0,12.0,2.0,5,2.5
2266,F,40,0,90000.0,0,Secondary / secondary special,House / apartment,Secretaries,2,0,1,Married,2.0,8,45000.0,49.0,2.0,2,1.0
2267,F,60,0,135000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,67500.0,24.0,2.0,3,1.5
2268,M,20,0,225000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,3,112500.0,23.0,2.0,6,3.0
2269,F,30,0,135000.0,2,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,2.0,4,67500.0,20.0,2.0,3,1.5
2270,F,50,0,67500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,67500.0,14.0,2.0,1,1.0
2271,M,40,1,675000.0,1,Secondary / secondary special,Municipal apartment,Managers,1,1,0,Married,3.0,12,225000.0,24.0,2.0,10,3.3333333333333335
2272,M,30,0,94500.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Single / not married,1.0,2,94500.0,30.0,2.0,2,2.0
2273,F,50,0,67500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,2.0,23,33750.0,43.0,1.0,1,0.5
2274,F,30,2,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,4.0,11,33750.0,49.0,0.0,3,0.75
2275,F,50,0,292500.0,1,Secondary / secondary special,House / apartment,Managers,1,0,1,Married,2.0,17,146250.0,60.0,2.0,7,3.5
2276,F,40,1,315000.0,2,Secondary / secondary special,Municipal apartment,Medicine staff,1,0,0,Married,3.0,21,105000.0,17.0,1.0,8,2.6666666666666665
2277,F,50,1,90000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,3.0,-1000,30000.0,-0.0,1.0,2,0.6666666666666666
2278,M,50,0,135000.0,2,Secondary / secondary special,House / apartment,Low-skill Laborers,3,0,0,Married,2.0,8,67500.0,45.0,1.0,3,1.5
2279,F,30,2,112500.0,2,Higher education,House / apartment,High skill tech staff,1,0,0,Married,4.0,7,28125.0,35.0,2.0,3,0.75
2280,M,40,1,148500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,3.0,14,49500.0,15.0,2.0,4,1.3333333333333333
2281,F,60,0,166500.0,0,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,14,83250.0,32.0,2.0,5,2.5
2282,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,2,67500.0,29.0,2.0,3,1.5
2283,M,50,0,114750.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,114750.0,25.0,2.0,3,3.0
2284,F,30,0,135000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,13,67500.0,24.0,0.0,3,1.5
2285,F,30,3,179100.0,1,Secondary / secondary special,House / apartment,Cooking staff,2,0,0,Married,5.0,5,35820.0,42.0,2.0,5,1.0
2286,M,50,0,72000.0,2,Higher education,House / apartment,Security staff,2,0,0,Married,2.0,1,36000.0,12.0,2.0,1,0.5
2287,F,30,0,157500.0,0,Higher education,House / apartment,Sales staff,2,0,0,Married,2.0,8,78750.0,56.0,2.0,5,2.5
2288,F,40,0,112500.0,1,Higher education,House / apartment,Commercial associate,2,0,1,Married,2.0,3,56250.0,44.0,2.0,3,1.5
2289,F,60,0,216000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,108000.0,25.0,2.0,6,3.0
2290,M,30,1,373500.0,2,Higher education,Office apartment,Core staff,1,0,0,Married,3.0,3,124500.0,8.0,2.0,8,2.6666666666666665
2291,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,HR staff,1,0,0,Married,2.0,5,67500.0,9.0,2.0,3,1.5
2292,F,50,0,202500.0,2,Secondary / secondary special,House / apartment,Accountants,1,0,0,Married,2.0,19,101250.0,3.0,1.0,5,2.5
2293,F,60,0,135000.0,1,Secondary / secondary special,House / apartment,Secretaries,2,0,1,Single / not married,1.0,11,135000.0,19.0,1.0,3,3.0
2294,F,20,0,202500.0,1,Higher education,House / apartment,Working,2,0,0,Married,2.0,4,101250.0,41.0,1.0,5,2.5
2295,F,60,0,85500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,42750.0,51.0,2.0,2,1.0
